Line,No,East,North,Elevation,Progress,Crew,Remark,Date,Type
R31,5246,303028.9,9584093,0,Topo,Topo2,,11/20/2024,RL
R31,5247,303028.9,9584103,0,Topo,Topo2,,11/20/2024,RL
R31,5248,303028.9,9584113,0,Topo,Topo2,,11/20/2024,RL
R31,5249,303028.9,9584123,0,Topo,Topo2,,11/20/2024,RL
R31,5250,303028.9,9584133,0,Topo,Topo2,,11/20/2024,RL
R31,5251,303028.9,9584143,0,Topo,Topo2,,11/20/2024,RL
R31,5252,303028.9,9584153,0,Topo,Topo2,,11/20/2024,RL
R31,5253,303028.9,9584163,0,Topo,Topo2,,11/20/2024,RL
R31,5254,303028.9,9584173,0,Topo,Topo2,,11/20/2024,RL
R31,5255,303028.9,9584183,0,Topo,Topo2,,11/20/2024,RL
R31,5256,303028.9,9584193,0,Topo,Topo2,,11/20/2024,RL
R31,5257,303028.9,9584203,0,Topo,Topo2,,11/20/2024,RL
R31,5258,303028.9,9584213,0,Topo,Topo2,,11/20/2024,RL
R31,5259,303028.9,9584223,0,Topo,Topo2,,11/20/2024,RL
R31,5260,303028.9,9584233,0,Topo,Topo2,,11/20/2024,RL
R31,5261,303028.9,9584243,0,Topo,Topo2,,11/20/2024,RL
R31,5262,303028.9,9584253,0,Topo,Topo2,,11/20/2024,RL
R31,5263,303028.9,9584263,0,Topo,Topo2,,11/20/2024,RL
R31,5264,303028.9,9584273,0,Topo,Topo2,,11/20/2024,RL
R31,5265,303028.9,9584283,0,Topo,Topo2,,11/20/2024,RL
R31,5266,303028.9,9584293,0,Topo,Topo2,,11/20/2024,RL
R31,5267,303028.9,9584303,0,Topo,Topo2,,11/20/2024,RL
R31,5268,303028.9,9584313,0,Topo,Topo2,,11/20/2024,RL
R31,5269,303028.9,9584323,0,Topo,Topo2,,11/20/2024,RL
R31,5270,303028.9,9584333,0,Topo,TopoRTK,,11/21/2024,RL
R31,5271,303028.9,9584343,0,Topo,TopoRTK,,11/21/2024,RL
R31,5272,303028.9,9584353,0,Topo,TopoRTK,,11/21/2024,RL
R31,5273,303028.9,9584363,0,Topo,TopoRTK,,11/21/2024,RL
R31,5274,303028.9,9584373,0,Topo,TopoRTK,,11/21/2024,RL
R31,5275,303028.9,9584383,0,Topo,TopoRTK,,11/21/2024,RL
R31,5276,303028.9,9584393,0,Topo,TopoRTK,,11/21/2024,RL
R31,5277,303028.9,9584403,0,Topo,TopoRTK,,11/21/2024,RL
R31,5278,303028.9,9584413,0,Topo,TopoRTK,,11/21/2024,RL
R31,5279,303028.9,9584423,0,Topo,TopoRTK,,11/21/2024,RL
R31,5280,303028.9,9584433,0,Topo,TopoRTK,,11/21/2024,RL
R31,5281,303028.9,9584443,0,Topo,TopoRTK,,11/21/2024,RL
R31,5282,303028.9,9584453,0,Topo,TopoRTK,,11/21/2024,RL
R31,5283,303028.9,9584463,0,Topo,TopoRTK,,11/21/2024,RL
R31,5284,303028.9,9584473,0,Topo,TopoRTK,,11/21/2024,RL
R31,5285,303028.9,9584483,0,Topo,TopoRTK,,11/21/2024,RL
R31,5286,303028.9,9584493,0,Topo,TopoRTK,,11/21/2024,RL
R31,5287,303028.9,9584503,0,Topo,TopoRTK,,11/21/2024,RL
R31,5288,303028.9,9584513,0,Topo,TopoRTK,,11/21/2024,RL
R31,5289,303028.9,9584523,0,Topo,TopoRTK,,11/21/2024,RL
R31,5290,303028.9,9584533,0,Topo,TopoRTK,,11/21/2024,RL
R31,5291,303028.9,9584543,0,Topo,TopoRTK,,11/21/2024,RL
R31,5292,303028.9,9584553,0,Topo,TopoRTK,,11/21/2024,RL
R31,5293,303028.9,9584563,0,Topo,TopoRTK,,11/21/2024,RL
R31,5294,303028.9,9584573,0,Topo,TopoRTK,,11/21/2024,RL
R31,5295,303028.9,9584583,0,Topo,TopoRTK,,11/21/2024,RL
R31,5296,303028.9,9584593,0,Topo,TopoRTK,,11/21/2024,RL
R31,5297,303028.9,9584603,0,Topo,TopoRTK,,11/21/2024,RL
R31,5298,303028.9,9584613,0,Topo,TopoRTK,,11/21/2024,RL
R31,5299,303028.9,9584623,0,Topo,TopoRTK,,11/21/2024,RL
R31,5300,303028.9,9584633,0,Topo,TopoRTK,,11/21/2024,RL
R31,5301,303028.9,9584643,0,Topo,TopoRTK,,11/21/2024,RL
R31,5302,303028.9,9584653,0,Topo,TopoRTK,,11/21/2024,RL
R31,5303,303028.9,9584663,0,Topo,TopoRTK,,11/21/2024,RL
R31,5304,303028.9,9584673,0,Topo,TopoRTK,,11/21/2024,RL
R31,5305,303028.9,9584683,0,Topo,TopoRTK,,11/21/2024,RL
R31,5306,303028.9,9584693,0,Topo,TopoRTK,,11/21/2024,RL
R31,5307,303028.9,9584703,0,Topo,TopoRTK,,11/21/2024,RL
R31,5308,303028.9,9584713,0,Topo,TopoRTK,,11/21/2024,RL
R31,5309,303028.9,9584723,0,Topo,TopoRTK,,11/21/2024,RL
R31,5310,303028.9,9584733,0,Topo,TopoRTK,,11/21/2024,RL
R31,5311,303028.9,9584743,0,Topo,TopoRTK,,11/21/2024,RL
R31,5312,303028.9,9584753,0,Topo,TopoRTK,,11/21/2024,RL
R31,5313,303028.9,9584763,0,Topo,TopoRTK,,11/21/2024,RL
R31,5314,303028.9,9584773,0,Topo,TopoRTK,,11/21/2024,RL
R31,5315,303028.9,9584783,0,Topo,TopoRTK,,11/21/2024,RL
R31,5316,303028.9,9584793,0,Topo,TopoRTK,,11/21/2024,RL
R31,5317,303028.9,9584803,0,Topo,TopoRTK,,11/21/2024,RL
R31,5318,303028.9,9584813,0,Topo,TopoRTK,,11/21/2024,RL
R31,5319,303028.9,9584823,0,Topo,TopoRTK,,11/21/2024,RL
R31,5320,303028.9,9584833,0,Topo,TopoRTK,,11/21/2024,RL
R31,5321,303028.9,9584843,0,Topo,TopoRTK,,11/21/2024,RL
R31,5322,303028.9,9584853,0,Topo,TopoRTK,,11/21/2024,RL
R31,5323,303028.9,9584863,0,Topo,TopoRTK,,11/21/2024,RL
R31,5324,303028.9,9584873,0,Topo,TopoRTK,,11/21/2024,RL
